0.5444015444015444,0.0,0.0,0.007722007722007722,0.10424710424710425,0.0,0.0,-0.9925,97.7857142857,4.43629343629,0.0,0.0,NA
0.21267228177641653,0.021918070444104133,0.01875957120980092,0.03302067381316998,0.1423238897396631,0.005551301684532925,0.010911179173047474,-1.0,83.3801916933,4.21784073507,0.0,0.0006699846860643185,NA
0.7129629629629629,0.0,0.018518518518518517,0.046296296296296294,0.07407407407407407,0.0,0.0,-0.5574,112.8,4.30555555556,0.0,0.0,IP
0.2983081032947462,0.014692787177203919,0.016028495102404273,0.023597506678539625,0.11487088156723063,0.0,0.007569011576135352,0.9975,95.4051724138,4.11976847729,0.0,0.0004452359750667854,SP
0.2857142857142857,0.0728744939271255,0.07229612492770388,0.013880855986119144,0.02891844997108155,0.0,0.003470213996529786,0.9938,613.461538462,3.66281087334,0.0,0.0,LY
0.3668639053254438,0.0029585798816568047,0.04881656804733728,0.005917159763313609,0.09763313609467456,0.004437869822485207,0.0014792899408284023,0.9968,127.888888889,4.22781065089,0.0,0.0,IP
0.40700218818380746,0.012035010940919038,0.005470459518599562,0.015317286652078774,0.15645514223194748,0.0,0.0010940919037199124,0.9877,125.861111111,4.16192560175,0.0,0.0010940919037199124,IP
0.3490466101694915,0.018008474576271187,0.01059322033898305,0.021716101694915255,0.11016949152542373,0.0005296610169491525,0.00423728813559322,0.7701,118.670886076,4.14247881356,0.0005296610169491525,0.0005296610169491525,NA
0.29831932773109243,0.004201680672268907,0.02100840336134454,0.12605042016806722,0.08403361344537816,0.0,0.0,-0.7506,946.0,3.08403361345,0.0,0.0,LY
0.4376321353065539,0.010570824524312896,0.0,0.019027484143763214,0.10570824524312897,0.0,0.0,0.9431,98.6086956522,3.97040169133,0.0,0.0,OP
0.24937477670596642,0.010896748838871026,0.014826723829939265,0.027152554483744193,0.12897463379778493,0.004465880671668453,0.008038585209003215,-0.9997,83.213622291,4.01036084316,0.0003572704537334762,0.0001786352268667381,NA
